line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1169,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1170,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.02203235,9.7979589,73728,0,0.02203235,73728,73728,21.77847402,1184260,1184260,0,B,rolora,0.0,0,0.02203235,73728,0.02284447,1184260,,
1173,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1174,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01260401,9.7979589,73728,0,0.01260402,73728,73728,21.77845486,1184260,1184260,0,B,rolora,0.0,0,0.01260401,73728,0.02539473,1184260,,
1177,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1178,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01457153,9.7979589,73728,0,0.01457153,73728,73728,21.77844272,1184260,1184260,0,B,rolora,0.0,0,0.01457153,73728,0.02506814,1184260,,
1181,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1182,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.02045459,9.7979589,73728,0,0.02045459,73728,73728,21.77846399,1184260,1184260,0,B,rolora,0.0,0,0.02045459,73728,0.03997073,1184260,,
1185,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1186,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.0159396,9.7979589,73728,0,0.0159396,73728,73728,21.77842392,1184260,1184260,0,B,rolora,0.0,0,0.0159396,73728,0.02694277,1184260,,
