run_id,name,method,lr,seed,state,round,step,server_test_acc,server_val_acc,server_test_avg_loss
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,12,12,0.8513145965548504,0.841470054446461,0.37229379735961354
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,13,13,0.6400725294650952,0.6432849364791289,0.5974334605369153
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,14,14,0.8422484134179511,0.8323956442831216,0.4047066131885335
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,15,15,0.8504079782411604,0.8404718693284936,0.38308675339950393
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,16,16,0.8640072529465095,0.8482758620689655,0.35926727783053114
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,17,17,0.8631006346328196,0.8485480943738657,0.36466491296684755
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,18,18,0.8640072529465095,0.8536297640653357,0.3560880446098981
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,19,19,0.8585675430643699,0.8521778584392015,0.36006885490034884
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,0,0,0.47778785131459656,0.49764065335753177,0.6942452974245965
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,1,1,0.47778785131459656,0.49727767695099817,0.6939160854624059
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,2,2,0.4814143245693563,0.49727767695099817,0.6936657202859846
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,3,3,0.5013599274705349,0.49537205081669694,0.6932515474956682
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,4,4,0.5077062556663645,0.5063520871143375,0.6929327587809005
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,5,5,0.485040797824116,0.5003629764065336,0.6933106131047848
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,6,6,0.48050770625566636,0.4982758620689655,0.6936286590040973
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,7,7,0.5013599274705349,0.5066243194192378,0.6931492637636871
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,8,8,0.5040797824116047,0.5129764065335753,0.6930536880130024
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,9,9,0.49229374433363554,0.50989110707804,0.6931677670880868
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,10,10,0.49773345421577514,0.5142468239564428,0.6931185759637751
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,11,11,0.499546690843155,0.5150635208711434,0.6930179826151968
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,12,12,0.5167724388032638,0.5258620689655172,0.6928371252628855
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,13,13,0.4877606527651859,0.5066243194192378,0.6931906586220776
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,14,14,0.5475974614687217,0.5330308529945553,0.6923192302313914
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,15,15,0.5176790571169537,0.5298548094373866,0.6927053716003301
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,16,16,0.5394378966455122,0.5418330308529945,0.6924420435755013
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,17,17,0.5403445149592022,0.5568058076225045,0.6922260146733316
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,18,18,0.5611967361740707,0.5544464609800362,0.6920415183574853
dhc1rmsa,rolora_lr2e-3_seed0,rolora,2e-3,0,crashed,19,19,0.5611967361740707,0.5526315789473685,0.6920037454944897
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,0,0,0.5258386219401632,0.5042649727767695,0.6930475808335561
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,1,1,0.4768812330009066,0.49754990925589837,0.6932612845061156
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,2,2,0.4823209428830462,0.5010889292196007,0.6922326977428045
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,3,3,0.47778785131459656,0.4983666061705989,0.6933087030001802
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,4,4,0.5231187669990934,0.5024500907441016,0.6927667159117684
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,5,5,0.4768812330009066,0.49754990925589837,0.6932448824751085
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,6,6,0.4768812330009066,0.49754990925589837,0.6934031801448556
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,7,7,0.5231187669990934,0.5024500907441016,0.6930828097184355
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,8,8,0.5231187669990934,0.5024500907441016,0.693060532387883
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,9,9,0.5231187669990934,0.5024500907441016,0.6930988323980316
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,10,10,0.4768812330009066,0.49754990925589837,0.6932637874688868
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,11,11,0.4768812330009066,0.49754990925589837,0.6933450939324587
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,12,12,0.4768812330009066,0.49754990925589837,0.6933367902434964
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,13,13,0.4768812330009066,0.49754990925589837,0.6935746315816047
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,14,14,0.5231187669990934,0.5024500907441016,0.6930242906563517
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,15,15,0.4768812330009066,0.49754990925589837,0.693177184189652
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,16,16,0.4768812330009066,0.49754990925589837,0.6933111160966556
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,17,17,0.5231187669990934,0.5024500907441016,0.693050641745518
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,18,18,0.4768812330009066,0.49754990925589837,0.6932104827594671
0fmsijf3,rolora_lr1e-1_seed0,rolora,1e-1,0,crashed,19,19,0.4796010879419764,0.5005444646098004,0.6931160851056642
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,0,0,0.49501359927470534,0.5075317604355717,0.6931694924885429
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,1,1,0.5176790571169537,0.5050816696914701,0.6924299691227059
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,2,2,0.49773345421577514,0.5091651542649728,0.6929502022450119
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,3,3,0.5294650951949229,0.5181488203266787,0.6922473845866628
