line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1219,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01598066,9.79795887,73728,0,0.01598066,73728,73728,21.73941005,1184260,1184260,0,B,rolora,0.0,0,0.01598066,73728,0.02426535,1184260,,
1222,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1223,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01214079,9.79795887,73728,0,0.01214079,73728,73728,21.73950205,1184260,1184260,0,B,rolora,0.0,0,0.01214079,73728,0.0361117,1184260,,
1226,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1227,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01330829,9.79795887,73728,0,0.0133083,73728,73728,21.73952666,1184260,1184260,0,B,rolora,0.0,0,0.0133083,73728,0.02590529,1184260,,
1230,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1231,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.015274,9.79795887,73728,0,0.015274,73728,73728,21.73951792,1184260,1184260,0,B,rolora,0.0,0,0.015274,73728,0.02698176,1184260,,
1234,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1235,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01487343,9.79795887,73728,0,0.01487343,73728,73728,21.73948222,1184260,1184260,0,B,rolora,0.0,0,0.01487343,73728,0.03911798,1184260,,
1238,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1239,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.02020628,9.79795887,73728,0,0.02020628,73728,73728,21.73956073,1184260,1184260,0,B,rolora,0.0,0,0.02020628,73728,0.03189327,1184260,,
1241,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,global_pre_train,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,,,,,,,,1,
1243,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
